Hour ending,Hour_UTC,R1_NW_year16,R2_CA_year16,R3_MN_year16,R4_SW_year16,R5_CE_year16,R6_TX_year16,R7_MW_year16,R8_AL_year16,R9_MA_year16,R10_SE_year16,R11_FL_year16,R12_NY_year16,R13_NE_year16
192,1/8/2016 23:00,18541,30926,26345.08,9128.84,20107.67999,40686.39,58107.12393,15032.23,104250.6561,68730.84,26811.76,20755,17176
193,1/9/2016 0:00,18671,31109,26839.86,9428.89,20825.27999,42019.99,60065.22232,15681.7,104198.1577,71377.38,28097.32,20487,16899
194,1/9/2016 1:00,19667,31700,28386.14,10070.37,21058.54001,43522.66,59670.31151,16222.55,101948.3285,70797.02,27362.08,19972,16356
195,1/9/2016 2:00,20681,32980,29018.5,10476.03,20785.75999,43136.3,58420.24482,16065.55,99303.91519,69513.1,26189,19359,15742
196,1/9/2016 3:00,20701,35456,28583.94,10360.39,20488.68001,42612.49,57183.84562,15859.42,95951.83437,67517.86,24653.44,18547,14899
197,1/9/2016 4:00,20342,35628,28032.5,10190.99,20047.88001,41766.4,55507.78732,15448.95,91392.89267,64986.96,22977.14,17495,13841
198,1/9/2016 5:00,19862,34998,27229.18,9889.85,19368.29998,40191.26,52871.3299,14980.71,86928.57012,61906.74,21015.86,16304,13163
199,1/9/2016 6:00,19142,34113,26027.14,9433.85,18633.80001,38287.56,50503.95625,14374.55,83026.84374,59867.92,19184.98,15231,12677
200,1/9/2016 7:00,18105,32717,24882.38,8982.47,18139.83999,36659.58,48628.8902,13846.79,80495.84981,55913.48,17769.12,14561,12403
201,1/9/2016 8:00,16929,30588,24081.2,8710.2,17846.50001,35662.26,47450.67941,13565.44,78707.22058,54754.14,17069.36,14147,12106
202,1/9/2016 9:00,16355,28439,23447.92,8597.16,17729.41999,35229.23,46783.08088,13283.65,79305.23913,54226.32,16704.28,13914,11982
203,1/9/2016 10:00,16008,26823,23109.34,8578.47,17865.74001,35342.88,46754.46175,13220.63,79358.77824,54425.94,16699.06,13906,12062
204,1/9/2016 11:00,15941,25805,23038.64,8611.08,18070.66001,35899.52,47535.86825,13362.74,79956.59175,55703.66,17243.34,14249,12426
205,1/9/2016 12:00,16043,25237,23217.14,8830.61,18503.52,37272.26,48982.88915,13604.75,81748.33085,57724.26,18429.94,14941,12671
206,1/9/2016 13:00,16436,25247,23724.84,9199.76,19172.82,39391.12,51062.26297,14047.64,84696.05703,60259.82,19716.68,15684,13435
207,1/9/2016 14:00,17196,25574,24602.32,9739.98,20013.56001,41700.29,53296.24088,14576.49,87622.11911,62981.54,21906.26,16481,13865
208,1/9/2016 15:00,18177,26444,25485.26,10082.61,20603.92002,43634.14,54887.015,15121.75,89849.40498,65270.36,23996.34,17208,14465
209,1/9/2016 16:00,19217,27707,26138.7,10105.45,21156.9,45119.24,56521.83636,15586.51,90667.16364,66242.56,25403.24,17589,14727
210,1/9/2016 17:00,20040,28541,26452.42,9778.85,21412.2,45650.77,57341.55914,15875.06,90369.84086,65592.6,26200.2,17724,14707
211,1/9/2016 18:00,20396,29441,26382.06,9367.31,21478.21999,45671.03,57422.40172,15915.76,88981.11829,64049.66,26607.84,17669,14541
212,1/9/2016 19:00,20247,29413,26000.82,9012.21,21339.51999,45323.69,57203.96401,15787.84,87650.556,62465.54,26602.76,17499,14356
213,1/9/2016 20:00,19761,29385,25448.84,8699.38,21179.55999,44833.05,56946.64613,15738.01,86705.71387,61046.52,26792.38,17362,14196
214,1/9/2016 21:00,19157,29166,25003.72,8445.38,21062.76001,44405.6,56908.83927,15654.78,86901.52073,60445.66,26755.14,17442,14286
215,1/9/2016 22:00,18616,29162,24734.3,8356.53,21077.25999,44428.08,57291.30946,15736.77,88785.75055,60823.94,26795.06,18077,15085
216,1/9/2016 23:00,18262,29173,24674.5,8395.23,21360.26002,45133.11,58885.97135,16026.64,93462.98862,63330.74,27420.86,18950,15886
217,1/10/2016 0:00,18395,29243,25398.58,8691.29,22328.48001,47266.49,61760.63673,16726.38,94396.44325,66237,28294.3,18857,15699
218,1/10/2016 1:00,19176,29754,27282.58,9497.77,22961.84001,49669.5,62059.3441,17469.07,93034.29588,66014.38,27493.92,18480,15192
219,1/10/2016 2:00,20096,31176,28071.38,10028.93,22914.05999,49927.14,61397.2869,17605.73,91287.67311,65101.22,26516.78,17928,14678
220,1/10/2016 3:00,19920,33408,27819.92,10027.02,22775.04002,49718.87,60530.68882,17479.61,88592.15116,63410.9,25218.3,17298,13960
221,1/10/2016 4:00,19558,33543,27508.66,9974.49,22453.18,49126.33,59308.56329,17375.66,85018.81671,61160.24,23406.16,16519,13230
222,1/10/2016 5:00,19011,33002,26762.9,9783.49,21896.38001,47845.2,57368.20499,16936.65,82296.275,58249.46,21495.44,15578,12661
223,1/10/2016 6:00,18322,32228,25719.9,9468.25,21388.5,46524.81,55818.04353,16563.34,79770.65647,55752.12,19903.18,14711,11832
224,1/10/2016 7:00,17344,30910,24717.96,9093.66,20978.91999,45334.11,54530.45526,16258.13,77355.66475,36494.06,17421.44,14001,11323
225,1/10/2016 8:00,16251,28987,24538.5,8829.35,20842.99999,44763.8,53890.4669,16041.05,75662.13311,36097.22,16433.38,13560,11268
226,1/10/2016 9:00,15727,26940,23753.62,8703.41,20791.22001,44679.35,53881.22962,16093.58,75060.89037,36022.66,16009.74,13321,11124
227,1/10/2016 10:00,15342,25524,23445.72,8664.5,20866.10001,45026.09,53940.4318,16240.79,75111.0682,36336.56,15888.04,13309,11218
228,1/10/2016 11:00,15209,24557,23436.96,8683.36,21036.22001,45824.66,54702.06511,16477.28,76108.35488,37205.54,16094.36,13570,11161
229,1/10/2016 12:00,15290,23860,23619.84,8782.38,21425.36001,47315.62,56019.39827,16873.64,78549.56172,38833.72,16763.98,14061,11361
230,1/10/2016 13:00,15687,23589,24148.6,9011.3,22000.39999,49270.72,57959.12965,17610.98,81762.27037,41028.92,17797.38,14689,12011
231,1/10/2016 14:00,16343,23805,24823.84,9381.38,22620.25998,51107.36,59825.07898,18362,83714.88104,43339.14,20065.56,15458,12702
232,1/10/2016 15:00,17366,24383,25481.64,9658.26,22858.52001,51982.42,61093.96336,19043.14,85786.45663,45104.28,22418.52,16213,13591
233,1/10/2016 16:00,18537,25354,26041.58,9791.65,22736.59999,51451.97,61765.81234,19243.8,87376.48767,45331.4,23921.6,16884,14232
234,1/10/2016 17:00,19565,26124,26445.62,9797.23,22240.45998,49814.59,61690.48547,18832.84,88254.57456,44637.44,24571.46,17212,14617
235,1/10/2016 18:00,19982,27044,26444.08,9705.8,21782.80001,47920.31,61656.94681,18276.11,88955.15318,44516.18,24538.32,17361,14783
236,1/10/2016 19:00,19439,27643,26157.52,9396.88,21306.95999,46104.34,61285.6028,17723.04,89382.55721,44387.4,24416.5,17260,14688
237,1/10/2016 20:00,18894,27573,25669.76,9056.24,20770.77998,44371.38,60651.37423,17075.76,89754.4058,44067.7,24039.2,17164,14600
238,1/10/2016 21:00,18237,27461,25287.62,8836.29,20281.18002,42975.3,60049.23366,16521.73,90786.74631,43885.1,18816.9,17262,14649
239,1/10/2016 22:00,17835,27360,25079.62,8719.73,20151.06001,42361.77,60180.56773,16267.86,93791.49226,44868.72,23905.08,17923,15252
240,1/10/2016 23:00,17591,27452,25141.6,8775.8,20485.1,42973.91,61968.31384,16532.99,100282.2862,47841.04,24654.06,18957,15855
241,1/11/2016 0:00,17738,27720,25996.92,9176.96,21966.12002,46206.15,66493.68949,17819.53,104037.6305,52002.22,26414.98,19050,15606
242,1/11/2016 1:00,18766,28397,28027.26,9930.41,22988.91999,50088.93,67514.42965,19300.96,104270.1904,53375.46,26036.14,18785,15021
243,1/11/2016 2:00,20203,30203,29065.8,10424.78,23129.86002,51241.31,67093.2065,19791.39,103725.6535,53742.74,25064.16,18382,14302
244,1/11/2016 3:00,20430,32997,28963.5,10394.71,23002.31998,51409.97,66166.18165,19906.68,101270.9384,53315.54,23557.76,17561,13327
245,1/11/2016 4:00,20315,33565,28525.7,10222.59,22517.38,50509.25,64439.26821,19660,97425.41179,52179.06,21691.44,16521,12465
246,1/11/2016 5:00,19901,33144,27636.76,9905.92,21556.14001,48334.85,61905.04713,18969.49,94525.09286,50514.56,19593.64,15457,11930
247,1/11/2016 6:00,18963,32284,26182.58,9316.31,20674.02001,46110.95,59791.54043,18254.32,92904.87956,49900.3,18045.4,14755,11644
248,1/11/2016 7:00,17693,30581,25002.84,8821.32,20245.94001,44873.26,58537.07473,17886.4,92206.76525,77799.1,18958,14385,11385
249,1/11/2016 8:00,16425,28494,23953.66,8628.69,20095.97999,44468.7,58073.44621,17878.79,92468.4338,78856.66,18640.64,14174,11325
250,1/11/2016 9:00,16011,26617,23427.34,8533.25,20012.20001,44600.2,57893.67567,18096.91,93346.22432,80758.26,18814.04,14209,11433
251,1/11/2016 10:00,15788,25138,23216.06,8577.21,20120.32001,45226.86,58227.2338,18374.53,96351.48619,83512.48,19687.22,14601,11784
252,1/11/2016 11:00,15885,24356,23522.06,8735.25,20381.79999,46681.59,59731.30217,18802.9,102291.9978,88888.2,22032.7,15720,12204
253,1/11/2016 12:00,16282,24046,23867.26,9168.33,21290.35999,50185.19,62874.06991,20103.7,112597.9901,98015.66,25987.74,17679,14177
254,1/11/2016 13:00,17164,24337,25101.82,10037.79,22933.78,55343.28,67600.15628,21803.65,119198.6237,103573.62,28404.08,19213,15400
255,1/11/2016 14:00,18868,25535,27443.14,11132.91,23837.62,56954.24,69925.57994,22351.97,118522.6401,102021.16,28840.84,19645,15455
256,1/11/2016 15:00,21037,28027,28901.86,11389.01,23542.52001,55319.9,69384.35612,21581.99,116345.5639,97106.98,28668.92,19841,15273
257,1/11/2016 16:00,22171,31196,28824.68,10888.4,23140.50001,53627.53,68651.16373,20708.79,114364.3363,91597,28176.4,19965,15242
258,1/11/2016 17:00,21899,32479,28576.78,10270.39,22687.88002,51901.65,67938.95661,19782.82,112393.7234,86418.86,27412.54,19976,15175
259,1/11/2016 18:00,21461,32323,27878.82,9711.19,22122.48002,50157.81,66848.92736,18749.72,110870.8526,81978.46,26713.24,19925,15110
260,1/11/2016 19:00,21173,32201,27283.64,9279.7,21538.9,48308.42,65917.46895,17898.34,109936.331,79378.5,26123.7,19896,15201
261,1/11/2016 20:00,20809,31843,26828.06,8942.43,21082.55999,46601.07,65175.40315,17187.02,108849.6569,76973.9,25598.5,19874,15291
262,1/11/2016 21:00,20531,31157,26221.38,8683.75,20622.90002,45099.57,64515.71912,16832.5,108586.7809,75610.16,25379.74,20053,15656
263,1/11/2016 22:00,20186,30877,26189.04,8516.86,20392.31999,44168.42,64508.55913,16625.04,110143.2609,77048.32,25572.88,20795,16645
264,1/11/2016 23:00,19882,30662,25981.62,8545.71,20575.62002,44543.45,65732.17891,16925.18,117646.7411,81737.84,27163.16,22112,18030
265,1/12/2016 0:00,19922,30796,26575.86,8850.43,21517.16002,46940.44,68449.62659,18007.05,120966.3334,86217.58,29999.22,22141,18101
266,1/12/2016 1:00,20792,31543,28576.58,9780.09,22387.38,50598.66,68812.5327,19342.71,120325.5473,92434.26,30708.14,21780,17719
267,1/12/2016 2:00,21694,32851,29730.4,10528.86,22367.52,51261.37,67875.7862,19586.03,118786.5338,92875.22,30365.28,21213,17080
268,1/12/2016 3:00,21567,35637,29577.74,10644.59,22152.28002,51011.31,66353.86873,19503.6,115287.4112,91077.46,29100.54,20210,16017
269,1/12/2016 4:00,21077,36171,28995.84,10586.06,21585.42,49693.55,64048.81335,19026.21,110513.7066,88549.92,27375.38,18850,14663
270,1/12/2016 5:00,20294,35592,27980.36,10230.42,20647.44,47112.57,60765.07606,18213.87,105214.5639,85126.84,25474.06,17504,13478
271,1/12/2016 6:00,19186,34612,26423.92,9672.74,19762.88001,44915.93,58202.22631,17475.35,102225.3537,83523.76,24218.24,16547,13326
272,1/12/2016 7:00,17684,32666,25176.08,9142.38,19284.95999,43476.51,56644.14745,17037.51,100298.4126,82719.88,23628.92,15983,13439
273,1/12/2016 8:00,16226,30018,24490.8,8915.64,19127.27999,43109.77,55741.49566,16921.33,99168.88435,82528.72,23440.88,15662,13274
274,1/12/2016 9:00,15795,27690,23776.96,8848.64,19091.98,43275.75,55497.94101,16933.39,99004.13899,82980.04,23580.16,15549,13291
275,1/12/2016 10:00,15455,26222,23551.74,8905.55,19209.20001,43858.81,55694.0586,17156,100527.2414,83988.16,24236.84,15799,13647
276,1/12/2016 11:00,15333,25500,23626.82,9073.71,19648.92001,45397.6,56980.6387,17617.13,103939.5813,87782.32,26456.08,16790,13968
277,1/12/2016 12:00,15511,25157,24194.16,9490.76,20694.92001,48955.28,59976.98897,18791.26,112030.831,94965.78,30211.72,18654,15764
278,1/12/2016 13:00,16214,25344,25412.5,10342.95,22479.69999,54116.78,65048.76277,20553.47,117099.1372,99158.48,32204.12,20016,16843
279,1/12/2016 14:00,17746,26481,27499.56,11433.44,23404.87999,55596.79,67785.50748,20905.65,115913.7725,96487.44,31875.76,20256,16713
280,1/12/2016 15:00,19730,28909,29041.12,11636.48,22908.15999,53105.54,67195.70461,20083.44,114380.0554,90518.64,30575.76,20451,16358
281,1/12/2016 16:00,20788,31869,29009.38,11021.31,22246.32002,50226.62,66597.92545,18998.45,113567.2945,84422.28,29049.22,20488,16131
282,1/12/2016 17:00,20513,33214,28319.84,10290.02,21711.64,47729.19,66161.86624,17837.67,112960.0738,79986.8,27568.1,20490,15957
283,1/12/2016 18:00,20123,32621,27789.86,9701.33,21132.85999,45424.53,65457.09028,16790.36,112535.6697,76397.66,26455.54,20445,15856
284,1/12/2016 19:00,19950,32224,27101.9,9216.89,20558.88002,43478.22,64731.2679,16085.23,111836.0121,74017.64,25518.66,20437,15981
285,1/12/2016 20:00,19732,31563,26468.78,8804.87,20181.93998,42202.03,64450.56826,15585.34,110582.4718,72634.06,24830.94,20392,16028
286,1/12/2016 21:00,19585,30790,26111.04,8534.96,19755.01999,41146.29,63646.80469,15185.37,109420.6153,71706.42,24524.48,20565,16208
287,1/12/2016 22:00,19498,30456,25900.12,8382.14,19509.98,40556.12,63558.59412,14949.66,110828.6859,72110.86,24821.14,21201,17065
288,1/12/2016 23:00,19339,30655,25904.94,8424.79,19702.48001,40639.27,64949.5244,14994.14,117210.4556,75977.84,26431.26,22181,18100
289,1/13/2016 0:00,19589,30697,26564.36,8693.92,20682.84002,42262.95,68594.55075,15913.49,120888.4892,81987.46,29321.94,22058,18046
290,1/13/2016 1:00,20416,31209,28402.64,9545.22,21636.63998,45499.22,69808.95361,17241.44,120591.9864,84007.04,29691.76,21579,17529
291,1/13/2016 2:00,21183,32698,28966.46,10259.47,21713.44002,46148.63,69365.84469,17571.16,119511.6953,84293.6,29204.3,20852,16799
292,1/13/2016 3:00,20992,35450,29247.84,10362.36,21609.52,46227.54,68340.57469,17709.52,116178.5453,82879.12,27804.58,19891,15649
293,1/13/2016 4:00,20632,35978,28672.12,10347.92,21229.94,45280.27,66709.04445,17539.81,112267.0955,79796.56,25923.54,18607,14327
294,1/13/2016 5:00,19980,35512,27678.46,10031.69,20378.47999,43173.86,63842.70621,16907.03,108490.1738,76315.82,23885.58,17383,13384
295,1/13/2016 6:00,18784,34534,26036.42,9423.47,19556.24001,41012.56,61300.68794,16258.27,105753.452,74635.64,22473.06,16507,12869
296,1/13/2016 7:00,17267,32554,24735.24,8959.78,19123.56001,39907.6,60009.52488,16014.36,104582.6351,74824.46,21917.34,16028,12805
297,1/13/2016 8:00,15795,30022,24010.66,8745.57,19004.84001,39658.86,59256.8575,16050.33,104396.4825,75503.08,21809.62,15747,12738
298,1/13/2016 9:00,15131,27623,23371.4,8701.06,18945.21999,39767.54,58914.90667,16281.86,104940.5133,77126.1,22028.3,15726,12848
299,1/13/2016 10:00,14597,26308,23241.32,8738.28,19077.46,40501.11,58969.15211,16485.07,106676.8079,79410.84,22836.76,16014,13230
300,1/13/2016 11:00,14377,25486,23313.18,8883.47,19478.83999,42227.52,60476.00031,17041.25,111990.8397,84105.42,25126.18,17030,13985
301,1/13/2016 12:00,14476,25098,23748.78,9303.65,20453.59999,45903.72,63767.12227,18202.75,121392.9777,92710.94,28817.06,18949,15602
302,1/13/2016 13:00,15057,25295,24955.96,10145.08,22180.35999,51135.13,68488.86599,19955.91,126971.194,98092.76,30598.44,20198,16683
303,1/13/2016 14:00,16723,26381,26946.26,11210.07,23065.03999,52821.41,70854.29174,20407.68,126050.6483,95597.2,30418.5,20581,16763
304,1/13/2016 15:00,18673,28801,28401.34,11385.99,22564.08002,50604.58,69689.6202,19546.23,123189.6598,89900.6,29679.8,20835,16704
305,1/13/2016 16:00,19805,31954,28408.62,10758.55,21769.49999,48054.98,68494.56884,18253.05,120579.2312,83840.7,28749.1,20975,16686
306,1/13/2016 17:00,19643,33200,27825.58,10152.73,21047.56001,45877.26,67592.16469,17172.01,117931.3953,79199.44,27767.46,20925,16554
307,1/13/2016 18:00,19429,33012,27257.6,9413.44,20445.47999,43985.81,66200.08792,16229.29,116094.9921,75638.32,26944.68,20767,16338
308,1/13/2016 19:00,19216,32677,26516.88,8936.02,19654.43999,42268.29,64901.12594,15496.73,114591.7141,73031.68,26234.62,20689,16268
309,1/13/2016 20:00,19123,32023,26121.38,8566.13,19203.36001,41233.22,63698.44671,15208.95,113787.3133,71286.14,25750.86,20626,16249
310,1/13/2016 21:00,19020,31723,25905.14,8313.83,18752.45999,40423.91,62564.56629,14823.1,113631.0937,70391.54,25657.66,20787,16504
311,1/13/2016 22:00,18910,31657,25753.7,8224.69,18487.97999,39864.63,61948.89195,14632.92,115859.6881,71372.2,26188.9,21492,17460
312,1/13/2016 23:00,18501,31252,25865.86,8274.39,18593.18001,40126.24,62842.51859,14780.75,122205.1614,75992.1,27976.4,22820,18806
313,1/14/2016 0:00,18737,31012,26341.88,8555.12,19460.54001,41612.34,65960.64212,15601.68,125136.4979,83149.74,30312.76,22835,18827
314,1/14/2016 1:00,19526,31296,27954.98,9330.03,20396.46,44391.91,66832.63128,16873.56,124123.2287,86008.86,30405.04,22402,18432
315,1/14/2016 2:00,20532,32455,29594.96,10051.84,20425.98001,44711.87,65958.41295,17157.87,122079.967,86603.56,29795.14,21748,17793
316,1/14/2016 3:00,20485,35180,28619.4,10168.06,20346.42,44618.75,64627.62208,17309.85,118011.0979,85759.58,28358.42,20739,16710
317,1/14/2016 4:00,20191,35727,28178.94,10118.89,19883.98,43430.75,62222.28103,17020.16,112046.999,82623.84,26251.36,19329,15305
318,1/14/2016 5:00,19596,35283,27205.72,9806.02,18945.93999,41099.35,58996.3656,16347.33,107393.4744,78964.06,24112.84,17953,14054
319,1/14/2016 6:00,18526,34320,25665.34,9261.95,18088.29999,38727.14,56188.54089,15660.37,103003.5591,77094.1,22663.6,17015,13511
320,1/14/2016 7:00,17197,32470,24329.3,8776.01,17593.61999,37325.08,54500.67378,15258.97,101132.9462,76895.3,22009.3,16461,13152
321,1/14/2016 8:00,15789,29891,23625.38,8552.29,17483.38001,36643.28,53507.3525,15216.99,99669.72749,77049.1,21862.8,16137,12990
322,1/14/2016 9:00,15046,27580,22971.56,8439.92,17460.94,36567.88,53076.12722,15304.16,98610.91278,78019.36,22113.64,16055,13017
323,1/14/2016 10:00,14738,26303,22758.54,8488.83,17557.95999,36858.69,53054.14925,15482.22,99940.01075,79715.34,22937.16,16261,13576
324,1/14/2016 11:00,14620,25900,22929.78,8661.35,17850.49999,38030.7,54320.57034,15859.27,103922.5297,84060.22,25170.08,17155,14283
325,1/14/2016 12:00,14861,25495,23411.84,9116.5,18822.79999,41161.17,57465.82342,16804.49,112571.4766,92052.26,28843.84,19009,16083
326,1/14/2016 13:00,15633,25270,24658.44,9931.68,20456.76,45848.37,62084.15179,18331.09,117429.6082,96459.64,30634.16,20361,17249
327,1/14/2016 14:00,17702,26349,26751.14,11021.77,21420.24001,47392.49,64354.30093,18777.52,115446.1391,93806.94,30505.36,20734,17357
328,1/14/2016 15:00,19818,28679,28409.3,11241.63,20991.05999,45999.12,63070.24591,18166.63,111921.2141,87515.04,29974.66,20847,17237
329,1/14/2016 16:00,21041,31624,28426.7,10645.77,20400.24001,44750.45,61765.16096,17510.8,108459.479,80923.94,29098.96,20863,16842
330,1/14/2016 17:00,20696,33182,27925.48,9930.76,19816.92001,43648.57,60571.41412,17005.65,105021.4059,75463.64,27853.46,20779,16417
331,1/14/2016 18:00,20141,32877,27370.8,9370.76,19316.61999,42583.4,59358.10827,16358.4,102565.6117,71085.42,26757.68,20577,16096
332,1/14/2016 19:00,19645,32621,26955.78,8913.37,18816.73999,41628.24,58140.30003,15850.03,101010.64,68696.68,25986.42,20504,16030
333,1/14/2016 20:00,19149,32242,26405.3,8575.63,18472.16,41058.93,57242.66739,15515.82,99649.49261,66975.46,25366.74,20378,16020
334,1/14/2016 21:00,18840,31657,26264.72,8353.42,18103.33999,40354.33,56755.93651,15325.95,99072.5035,66084.56,25137.34,20489,16300
335,1/14/2016 22:00,18651,31522,26095.38,8264.17,17964.73999,39939.74,56305.09055,15329.43,99925.84946,66905.6,25463.6,21152,17134
336,1/14/2016 23:00,18501,31466,26008.56,8342.76,18058.61999,39928.92,56942.95546,15499.72,104266.9645,70088.84,26842.06,22122,18369
337,1/15/2016 0:00,18851,31499,26592.54,8635.87,18793.54001,41055.65,60211.95167,16173.76,107875.9883,75870.56,28714.04,21951,18357
338,1/15/2016 1:00,19753,32087,28202.16,9345.3,19697.50002,43530.18,61245.35984,16896.96,107453.7401,77671.18,28544.32,21429,17938
339,1/15/2016 2:00,21011,33468,29199.92,10044.1,19687.40001,43709.82,60502.56972,16883.56,106002.4303,77676.36,27544.14,20720,17314
340,1/15/2016 3:00,21070,35868,28928.2,10149.54,19548.57999,43062.85,59344.40355,16658.65,102745.7765,76084.38,25855.02,19707,16267
341,1/15/2016 4:00,20800,36217,28425.74,10060.41,19008.01999,41463.36,57164.79875,16026.15,97477.02126,72643.14,23735.16,18306,14909
342,1/15/2016 5:00,20350,35589,27459.26,9782.29,18150.38001,39028.48,54396.06072,15158.61,93172.01927,69169.24,21522.56,16906,13683
343,1/15/2016 6:00,19329,34523,25932.98,9235.97,17334.24001,36393.02,51895.47553,14310.55,89783.26446,66383.98,19675.12,15930,13326
344,1/15/2016 7:00,17927,32650,24580.46,8761.69,16873.37999,34717.94,50257.74095,13712.75,88009.03907,65048.4,18697.1,15343,13168
345,1/15/2016 8:00,16563,30188,24221.5,8510.85,16565.2,34001.85,49179.89702,13493.1,87583.80298,64366.98,18111.42,15018,12993
