Hour ending,Hour_UTC,R1_NW_year16,R2_CA_year16,R3_MN_year16,R4_SW_year16,R5_CE_year16,R6_TX_year16,R7_MW_year16,R8_AL_year16,R9_MA_year16,R10_SE_year16,R11_FL_year16,R12_NY_year16,R13_NE_year16
234,1/10/2016 17:00,0.49113875,0.40994685,0.391245649,0.422213455,0.55927859,0.716829983,0.477740499,0.596666231,0.188483031,0.369377166,0.343977508,0.072488373,0.054101474
235,1/10/2016 18:00,0.458677743,0.497884672,0.41980904,0.471650949,0.580246018,0.709083723,0.472083219,0.672657212,0.221261822,0.36217867,0.273399948,0.146205111,0.087649406
236,1/10/2016 19:00,0.421580319,0.532618461,0.426083184,0.43964225,0.584166644,0.68931409,0.472300342,0.680166583,0.249169321,0.361609701,0.200158699,0.163899765,0.125184683
237,1/10/2016 20:00,0.410507142,0.522916016,0.395748707,0.441511039,0.604901427,0.656978554,0.460492478,0.714222035,0.215807423,0.388331154,0.226683945,0.202964325,0.158535125
238,1/10/2016 21:00,0.424973452,0.544090652,0.3726518,0.446031078,0.569547538,0.625130265,0.396869365,0.655529743,0.097014567,0.402148984,0.168368502,0.056655576,0.029647508
239,1/10/2016 22:00,0.497995337,0.499402219,0.353712477,0.420288393,0.423241276,0.522793143,0.17269521,0.492272257,0.001026949,0.19019833,0.044778367,0,0
240,1/10/2016 23:00,0.457523003,0.407284623,0.221742215,0.273332115,0.08816634,0.182709023,0.001112786,0.070935949,0,0.002348223,0,0,0
241,1/11/2016 0:00,0.185361413,0.272698824,0.028003316,0.027709914,9.71E-06,0,0,0,0,0,0,0,0
242,1/11/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1/11/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1/11/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1/11/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1/11/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1/11/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1/11/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1/11/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1/11/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1/11/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1/11/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1/11/2016 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1/11/2016 13:00,0,0,0,0,0,0,0,0,0.244912795,0.266502613,0.361656949,0.202445668,0.425697273
255,1/11/2016 14:00,0,0,0,0,0.04166644,0.235567912,0.232936402,0.491173835,0.534691067,0.636113425,0.551134744,0.417867604,0.501257367
256,1/11/2016 15:00,0,0.030020076,0.103209803,0.469006504,0.213418015,0.419968385,0.370759607,0.613631684,0.542422811,0.675044569,0.590781694,0.493280255,0.494265797
257,1/11/2016 16:00,0.07885738,0.415830002,0.380274646,0.695790648,0.288547145,0.461055848,0.358624447,0.61469084,0.564387617,0.705566171,0.674100497,0.498545466,0.528082805
258,1/11/2016 17:00,0.168962255,0.533353109,0.413487412,0.734792313,0.342106461,0.422498747,0.32377177,0.649721549,0.579480233,0.691103103,0.683611159,0.508831857,0.535088352
259,1/11/2016 18:00,0.153729659,0.556160098,0.428831157,0.733617102,0.330844432,0.442080941,0.30059476,0.584531083,0.588422685,0.691776875,0.676881269,0.486385195,0.545264323
260,1/11/2016 19:00,0.138568205,0.57373325,0.45836618,0.72548568,0.352071256,0.476185078,0.27617966,0.540498729,0.57903394,0.66296655,0.660119203,0.45121346,0.518790266
261,1/11/2016 20:00,0.151147399,0.577290566,0.431954072,0.702721258,0.359288019,0.492442974,0.22664684,0.387662911,0.540626876,0.630585833,0.610692791,0.397993172,0.398611362
262,1/11/2016 21:00,0.141411305,0.56132907,0.451943906,0.691636125,0.375034495,0.456243978,0.157919091,0.410914781,0.335206849,0.537493064,0.488777145,0.14177962,0.072202104
263,1/11/2016 22:00,0.142127144,0.527882711,0.459988765,0.64865182,0.292436273,0.436325628,0.036655281,0.349092122,0.015786158,0.211130371,0.18056983,0,0
264,1/11/2016 23:00,0.124826044,0.473572918,0.289093212,0.50255141,0.069248937,0.188164101,0,0.04312985,0,0.001787793,0,0,0
265,1/12/2016 0:00,0.026754388,0.312412594,0.03064917,0.083519968,0,0.002843914,0,0,0,0,0,0,0
266,1/12/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1/12/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1/12/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1/12/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1/12/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1/12/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1/12/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1/12/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1/12/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1/12/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1/12/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1/12/2016 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1/12/2016 13:00,0,0,0,0,0,0,0,0,0.109562628,0.23189839,0.218358193,0.138347136,0.382840188
279,1/12/2016 14:00,0,0,0,0,0.089868979,0.314138725,0.253151782,0.502811913,0.225294542,0.594228424,0.383443809,0.25104887,0.474293211
280,1/12/2016 15:00,0,0.038848674,0.118743148,0.488694008,0.432862837,0.582545159,0.467960944,0.660763479,0.285517664,0.662675161,0.412278762,0.26619362,0.423199924
281,1/12/2016 16:00,0.008599533,0.503073263,0.391956195,0.704592898,0.496933148,0.646902368,0.507889717,0.70003691,0.285359169,0.694215911,0.453694555,0.277325715,0.427576393
282,1/12/2016 17:00,0.023987575,0.62731817,0.395620921,0.735210516,0.459055118,0.661773853,0.518982047,0.699652972,0.260540342,0.659125835,0.49871793,0.255360185,0.356201544
283,1/12/2016 18:00,0.039922921,0.660622234,0.354664069,0.725044266,0.450156403,0.66070325,0.534200483,0.694360215,0.281855901,0.629037841,0.5228622,0.22914934,0.299932029
284,1/12/2016 19:00,0.06289879,0.653442926,0.36685249,0.714497516,0.432217764,0.64711252,0.547884341,0.682435181,0.263764895,0.618856468,0.546601766,0.213432448,0.257906425
285,1/12/2016 20:00,0.079580344,0.635246986,0.414476126,0.693593727,0.420142295,0.62410325,0.509788487,0.661762438,0.312548433,0.589500354,0.489713581,0.179948947,0.137623444
286,1/12/2016 21:00,0.072327319,0.63051384,0.442228838,0.679390508,0.462377239,0.591293883,0.425505381,0.613627396,0.213400848,0.509431149,0.392670284,0.045752389,0.003001203
287,1/12/2016 22:00,0.053573197,0.616675455,0.431675717,0.644657727,0.375696103,0.528354375,0.184555394,0.45566851,0.027297597,0.216308886,0.151006448,0,0
288,1/12/2016 23:00,0.031488267,0.556307439,0.245753748,0.497751254,0.087343356,0.244938737,0.000947885,0.075534942,0,0.002274062,0,0,0
289,1/13/2016 0:00,0.009969785,0.385355337,0.031067591,0.099013888,0.003493874,0.002968899,0,0,0,0,0,0,0
290,1/13/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1/13/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1/13/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1/13/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1/13/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1/13/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1/13/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1/13/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1/13/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1/13/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1/13/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1/13/2016 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1/13/2016 13:00,0,0,0,0,0,0,0,0,0.255507269,0.25902964,0.290146817,0.228344829,0.313391775
303,1/13/2016 14:00,0,0,0,0,0.082159677,0.335297104,0.228371437,0.516424799,0.55002234,0.63253334,0.434813886,0.464382896,0.410952699
304,1/13/2016 15:00,0,0.030527121,0.08235157,0.470138254,0.436248849,0.600651451,0.307521881,0.663162715,0.568128805,0.69895037,0.483302167,0.458249836,0.484041317
305,1/13/2016 16:00,0.028101255,0.360978191,0.229770929,0.685800523,0.490914524,0.675427049,0.269554376,0.691165826,0.571484927,0.705373697,0.483755973,0.436021802,0.534537509
306,1/13/2016 17:00,0.10858504,0.457118469,0.259270912,0.71589775,0.487096802,0.660971755,0.247374052,0.704350417,0.547735216,0.699691404,0.496034722,0.43844731,0.493643443
307,1/13/2016 18:00,0.119042391,0.545542453,0.297954384,0.709372797,0.444956352,0.63732645,0.287647659,0.670597306,0.519961215,0.685024133,0.482215739,0.388552583,0.536019875
308,1/13/2016 19:00,0.14022838,0.606102553,0.291767194,0.677831797,0.430730933,0.61663091,0.290318421,0.65246591,0.452092931,0.676492397,0.40178003,0.378498117,0.529427107
309,1/13/2016 20:00,0.149537421,0.570514068,0.252368349,0.6736085,0.417474808,0.604907406,0.303840925,0.614745097,0.441727008,0.640925558,0.260780573,0.305054859,0.429326607
310,1/13/2016 21:00,0.150161571,0.586350277,0.213562424,0.666155477,0.394405473,0.524728935,0.272279916,0.599911639,0.292191334,0.538763995,0.175039214,0.092463547,0.10505968
311,1/13/2016 22:00,0.110496906,0.575003959,0.191910744,0.635327109,0.305303736,0.431115628,0.111769432,0.452257288,0.022744144,0.229356072,0.044092779,0,0
312,1/13/2016 23:00,0.096487414,0.523649744,0.10716692,0.494071371,0.066496945,0.184166841,0.001382143,0.070761047,0,0.003256655,0,0,0
313,1/14/2016 0:00,0.032431721,0.352446191,0.010231834,0.111497442,0,0.003068792,0,0,0,0,0,0,0
314,1/14/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1/14/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1/14/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1/14/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1/14/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1/14/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1/14/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1/14/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1/14/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1/14/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1/14/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1/14/2016 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1/14/2016 13:00,0,0,0,0,0,0,0,0,0.17102874,0.234515025,0.14792029,0.181054095,0.364414161
327,1/14/2016 14:00,0,0,0,0,0.084282169,0.225492561,0.174164423,0.22752753,0.369461979,0.575227903,0.21473024,0.269509346,0.514136839
328,1/14/2016 15:00,0,0.030155769,0.093985943,0.457765879,0.425761672,0.437789185,0.301478785,0.361806319,0.385464819,0.633745817,0.23281155,0.303427999,0.586633443
329,1/14/2016 16:00,0.073024757,0.396286332,0.250271583,0.695378313,0.511817122,0.469124321,0.332543914,0.43164434,0.417789114,0.641781971,0.321150691,0.260965871,0.589228953
330,1/14/2016 17:00,0.240693154,0.491055992,0.258693795,0.718905766,0.509293058,0.501221262,0.355050673,0.417543031,0.462742427,0.626183014,0.360742375,0.201361999,0.546430721
331,1/14/2016 18:00,0.241482418,0.557219004,0.278534222,0.713880438,0.483259127,0.530542184,0.378457064,0.366126722,0.45393875,0.606306473,0.301059323,0.141797699,0.552867617
332,1/14/2016 19:00,0.223212782,0.574337898,0.295063004,0.690153156,0.466086961,0.49637703,0.380347891,0.359528909,0.461548315,0.582209431,0.21590098,0.162650782,0.510509383
333,1/14/2016 20:00,0.19583951,0.585313199,0.260343405,0.641830555,0.41444697,0.551927705,0.397929049,0.285193523,0.433757604,0.528805324,0.20365396,0.135719641,0.366637178
334,1/14/2016 21:00,0.181953961,0.568766492,0.255792969,0.662073148,0.418103066,0.517511218,0.361167466,0.219387892,0.292874174,0.42677147,0.145311546,0.023775302,0.054148161
335,1/14/2016 22:00,0.180743626,0.516346896,0.244672361,0.601733867,0.319538845,0.457526858,0.129230496,0.131290485,0.032091486,0.145148206,0.032343136,0,0
336,1/14/2016 23:00,0.136444654,0.409484561,0.167745255,0.488175887,0.071868355,0.201251562,0.00197706,0.005675266,0,0,0,0,0
337,1/15/2016 0:00,0.028886828,0.281171425,0.014688715,0.117041386,0.00035414,0.003017679,0,0,0,0,0,0,0
338,1/15/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0
339,1/15/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1/15/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1/15/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1/15/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1/15/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1/15/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1/15/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1/15/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1/15/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1/15/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1/15/2016 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1/15/2016 13:00,0,0,0,0,0,0,0,0,0.149764306,0.048418219,0.08322091,0.157059071,0.17852056
351,1/15/2016 14:00,0,0,0,0,0.076682891,0.382700701,0.106626186,0.428461997,0.303226104,0.18410532,0.07619622,0.267014789,0.239798358
352,1/15/2016 15:00,0,0.03112157,0.059019867,0.382265695,0.318487191,0.666996384,0.196440994,0.514454771,0.343325155,0.128382831,0.079986879,0.321283547,0.304583507
353,1/15/2016 16:00,0.093939913,0.389827374,0.197830503,0.517550527,0.32237561,0.716574324,0.149896919,0.623397181,0.341466024,0.093317592,0.161068644,0.329898273,0.313837257
354,1/15/2016 17:00,0.253943453,0.488810482,0.223076513,0.357305595,0.346642278,0.722567472,0.127252319,0.687062875,0.293616725,0.09871529,0.264016353,0.356639263,0.333587511
355,1/15/2016 18:00,0.224815959,0.565374703,0.244043687,0.469361158,0.356678488,0.703947729,0.120229818,0.697844375,0.231141536,0.151374831,0.321109139,0.342023823,0.357324998
356,1/15/2016 19:00,0.231363239,0.583721051,0.246743424,0.393677871,0.388248177,0.688904252,0.107068231,0.684150847,0.158842012,0.188334551,0.389687025,0.291938805,0.297263353
357,1/15/2016 20:00,0.245288587,0.608285992,0.225421608,0.279677624,0.419885763,0.650357704,0.115688223,0.670624403,0.10777433,0.209290036,0.344767718,0.21332535,0.184326254
358,1/15/2016 21:00,0.2661101,0.614887934,0.195582095,0.220449907,0.427337186,0.614127933,0.127247372,0.616051833,0.047333404,0.276834796,0.280517733,0.057924443,0.012934332
359,1/15/2016 22:00,0.25947951,0.597282637,0.183595794,0.172323573,0.305943202,0.520127237,0.063679591,0.468605611,0.002338451,0.139531555,0.131961962,0,0
360,1/15/2016 23:00,0.194468487,0.534055959,0.134083487,0.199701376,0.051911351,0.230313933,0.000512295,0.079861815,0,0.003758726,0,0,0
361,1/16/2016 0:00,0.056083957,0.339047895,0.0323805,0.057739179,0.000102036,0,0,0,0,0,0,0,0
362,1/16/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1/16/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1/16/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1/16/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1/16/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1/16/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1/16/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1/16/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1/16/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1/16/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1/16/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1/16/2016 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0
374,1/16/2016 13:00,0,0,0,0,0,0,0,0,0.109412382,0.193278892,0.423945541,0.061186116,0.043166058
375,1/16/2016 14:00,0,0,0,0,0.036957043,0.110978802,0.212774883,0.395985566,0.167531162,0.437271669,0.607224275,0.103095371,0.067817664
376,1/16/2016 15:00,0,0.032408375,0.09700129,0.368117586,0.309589622,0.232736934,0.381208605,0.460236724,0.184264255,0.525748551,0.638173141,0.103436581,0.136035218
377,1/16/2016 16:00,0.048946355,0.374178457,0.216889293,0.574500453,0.377973685,0.269775514,0.379671817,0.439238464,0.20024995,0.571414079,0.638203484,0.099626258,0.152251283
378,1/16/2016 17:00,0.171754057,0.430609844,0.241805628,0.612555289,0.382433579,0.337895289,0.374316846,0.362231109,0.186962164,0.570618548,0.599859575,0.128372134,0.178777284
379,1/16/2016 18:00,0.162596018,0.512664777,0.244695543,0.683202852,0.41143754,0.39103088,0.376667112,0.351157753,0.157667055,0.561891808,0.568642488,0.132305886,0.163459957
380,1/16/2016 19:00,0.147140819,0.559382602,0.235813085,0.672586281,0.392886349,0.457515645,0.402255961,0.272897319,0.111309343,0.536479842,0.570699614,0.065037133,0.228175621
381,1/16/2016 20:00,0.175655204,0.604348645,0.234957285,0.666167836,0.388608507,0.439642856,0.414164564,0.206864434,0.091013332,0.500496759,0.502618856,0.033712598,0.29291226
382,1/16/2016 21:00,0.122542309,0.596813748,0.239443599,0.55435657,0.390367316,0.390719131,0.370111068,0.12364218,0.044740067,0.401969361,0.39887655,0.005077918,0.060058371
383,1/16/2016 22:00,0.150682622,0.575514068,0.202307174,0.406508167,0.301516064,0.410898892,0.15620329,0.06650525,0.001537461,0.153292621,0.153066379,0,0
384,1/16/2016 23:00,0.191735047,0.494170711,0.11370917,0.268564436,0.066179342,0.206682619,0.002080525,0.007211984,0,0,0,0,0
385,1/17/2016 0:00,0.087737602,0.321838029,0.018933299,0.02640103,0,0.003020806,0,0,0,0,0,0,0
386,1/17/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1/17/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1/17/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1/17/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
390,1/17/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1/17/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
392,1/17/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
393,1/17/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1/17/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
395,1/17/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1/17/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1/17/2016 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0
398,1/17/2016 13:00,0,0,0,0,0,0,0,0,0.035372841,0.096408768,0.128279694,0.131659827,0.285737021
399,1/17/2016 14:00,0,0,0,0,0.084975023,0.352555334,0.249325202,0.534251611,0.097242763,0.345051906,0.206042129,0.225531822,0.336252477
400,1/17/2016 15:00,0,0.031404078,0.091705497,0.469106703,0.343327894,0.586929397,0.441354523,0.674749674,0.149047225,0.435129509,0.335148154,0.251792114,0.33477593
401,1/17/2016 16:00,0.004418859,0.349051756,0.268937065,0.685674016,0.385239057,0.643822378,0.499211171,0.660468422,0.201827328,0.476161667,0.56552095,0.230523266,0.291307679
402,1/17/2016 17:00,0.038393561,0.461182201,0.306091231,0.71083393,0.386193623,0.682553778,0.511109181,0.640643418,0.177908443,0.501291221,0.67620645,0.25182021,0.23716044
403,1/17/2016 18:00,0.053050323,0.46431859,0.341031931,0.694783672,0.438692,0.695724946,0.539660163,0.641477694,0.173277355,0.518034869,0.602814597,0.173362803,0.22247651
404,1/17/2016 19:00,0.068233314,0.515735572,0.339143112,0.676546703,0.463233752,0.688830727,0.540046146,0.62275387,0.148957116,0.538813188,0.574217097,0.093875917,0.181833832
405,1/17/2016 20:00,0.07140687,0.540617646,0.32337903,0.688609422,0.485757029,0.659521748,0.510782097,0.591166726,0.152250371,0.535310919,0.528963538,0.048080158,0.09979416
406,1/17/2016 21:00,0.090793811,0.502617934,0.305308806,0.692486055,0.519448715,0.603325913,0.441305671,0.587477059,0.135034231,0.493223017,0.420466916,0.005161114,0.003045842
407,1/17/2016 22:00,0.101761722,0.481013459,0.28916988,0.65780968,0.436347564,0.509054853,0.203335712,0.440586115,0.021966527,0.233139015,0.172582466,0,0
408,1/17/2016 23:00,0.09930801,0.371861791,0.164034655,0.516369051,0.110806188,0.231126763,0.003722049,0.073213937,0,0.002854286,0,0,0
409,1/18/2016 0:00,0.020343288,0.236451515,0.009789913,0.144825278,0.00627245,0.003383289,0,0,0,0,0,0,0
410,1/18/2016 1:00,0,0.014424775,0,0,0,0,0,0,0,0,0,0,0
411,1/18/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1/18/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
413,1/18/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1/18/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1/18/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
416,1/18/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1/18/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1/18/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1/18/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1/18/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
421,1/18/2016 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0
422,1/18/2016 13:00,0,0,0,0,0,0,0,0,0.263512103,0.24647991,0.365172738,0.208102287,0.306642885
423,1/18/2016 14:00,0,0,0,0,0.106830635,0.32437974,0.35535528,0.419349466,0.553872837,0.597256981,0.573608394,0.343210819,0.40034271
424,1/18/2016 15:00,0,0.020211688,0.061380724,0.314555735,0.385422582,0.558265369,0.530503662,0.547397288,0.554816997,0.690018212,0.64904442,0.390508742,0.413291935
425,1/18/2016 16:00,0.134866895,0.266981917,0.198722314,0.413286564,0.307347921,0.62546383,0.467035267,0.58346124,0.563164531,0.72308866,0.616770691,0.384716241,0.46817412
426,1/18/2016 17:00,0.340674865,0.34898762,0.232649461,0.566833398,0.309127376,0.65245147,0.472225438,0.571754123,0.537894079,0.733122534,0.671422247,0.305523826,0.403295647
427,1/18/2016 18:00,0.321677707,0.412557514,0.258432238,0.627994504,0.350686271,0.671343686,0.476812154,0.582972997,0.535198711,0.73052495,0.624087888,0.302673395,0.388515904
428,1/18/2016 19:00,0.306070524,0.471808951,0.278934808,0.564251129,0.335441478,0.689990037,0.454152343,0.61758966,0.494388565,0.709006359,0.542887622,0.252371518,0.390372493
429,1/18/2016 20:00,0.247583396,0.499807059,0.27166268,0.583151813,0.364347536,0.675498391,0.455955157,0.670179201,0.48743003,0.677128253,0.4878801,0.195568402,0.299461451
430,1/18/2016 21:00,0.167648988,0.518927594,0.233124153,0.446415305,0.334292008,0.654742759,0.416113534,0.641404965,0.341977199,0.599453505,0.422292967,0.059596993,0.053625334
431,1/18/2016 22:00,0.104141228,0.515499207,0.228410975,0.498035402,0.273826786,0.559552035,0.198963047,0.492572403,0.050243474,0.292302029,0.188851829,0,0
432,1/18/2016 23:00,0.072072196,0.436242969,0.158251574,0.383382371,0.052132952,0.273637091,0.00240876,0.08866453,0,0.006036449,0,0,0
433,1/19/2016 0:00,0.017932684,0.272032021,0.031610762,0.060638147,0,0.003357132,0,0,0,0,0,0,0
434,1/19/2016 1:00,0,0.013539945,0,0,0,0,0,0,0,0,0,0,0
435,1/19/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1/19/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1/19/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1/19/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1/19/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
440,1/19/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
441,1/19/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1/19/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1/19/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1/19/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1/19/2016 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0
446,1/19/2016 13:00,0,0,0,0,0,0,0,0,0.263890383,0.280628655,0.363106481,0.18048047,0.324960159
447,1/19/2016 14:00,0,0,0,0,0.018819644,0.315151186,0.304881395,0.506971295,0.557973625,0.643008567,0.540312219,0.256467208,0.432663049
448,1/19/2016 15:00,0,0.028946397,0.090939744,0.422411867,0.182559928,0.481402865,0.427025261,0.569984906,0.591295698,0.68748092,0.609667656,0.336232441,0.458835833
449,1/19/2016 16:00,0.005204487,0.356624604,0.251324149,0.639764047,0.232988718,0.528281573,0.373054762,0.665104785,0.589635167,0.684913706,0.688318778,0.361137333,0.391472534
450,1/19/2016 17:00,0.044517808,0.441771313,0.285977544,0.670789539,0.167087805,0.533647666,0.38936506,0.580261332,0.614500159,0.675223347,0.674519238,0.321814371,0.373955086
451,1/19/2016 18:00,0.061139312,0.441050333,0.314361693,0.657119773,0.214753631,0.53161972,0.414882519,0.520568786,0.616830324,0.670569112,0.66839635,0.280182906,0.40591751
452,1/19/2016 19:00,0.078147222,0.429214604,0.360909931,0.672661633,0.209920542,0.588215847,0.388073019,0.517368481,0.606363002,0.599218593,0.607719828,0.249811344,0.397795886
453,1/19/2016 20:00,0.093202801,0.433986095,0.41265598,0.608571578,0.185676132,0.555204039,0.343790394,0.476172406,0.575628775,0.585374821,0.653600081,0.192042145,0.430002701
454,1/19/2016 21:00,0.064902338,0.464986723,0.396332759,0.54274293,0.311505247,0.54183815,0.273923964,0.420414382,0.432798439,0.494777967,0.575661931,0.07127425,0.131084924
455,1/19/2016 22:00,0.064374956,0.423892496,0.364482778,0.496486607,0.360902054,0.498288483,0.086054779,0.311889807,0.072003523,0.217967676,0.279958108,0,0
