Hour ending,Hour_UTC,R1_NW_MWh_PER_MW_INST,R2_CA_MWh_PER_MW_INST,R3_MN_MWh_PER_MW_INST,R4_SW_MWh_PER_MW_INST,R5_CE_MWh_PER_MW_INST,R6_TX_MWh_PER_MW_INST,R7_MW_MWh_PER_MW_INST,R8_AL_year16,R9_MA_MWh_PER_MW_INST,R10_SE_year16,R11_FL_year16,R12_NY_MWh_PER_MW_INST,R13_NE_MWh_PER_MW_INST
8255,12/10/2016 22:00,0.078757989,0.345204991,0.407953472,0.415111599,0.84623439,0.751153567,0.296887511,0,0.059596117,0,0,0.102463578,0.308165309
8256,12/10/2016 23:00,0.052740174,0.371087344,0.445998259,0.489754848,0.836064266,0.736890699,0.371146597,0,0.05824854,0,0,0.110999488,0.30795095
8257,12/11/2016 0:00,0.058192005,0.391568627,0.448295023,0.579948774,0.82760507,0.749470837,0.439885223,0,0.07490772,0,0,0.074459284,0.29756061
8258,12/11/2016 1:00,0.053679567,0.377361854,0.463131379,0.599524332,0.818350955,0.779404446,0.453152134,0,0.100443333,0,0,0.050230469,0.285954788
8259,12/11/2016 2:00,0.075688189,0.386167558,0.54073978,0.703988291,0.811634742,0.790481295,0.436835777,0,0.124367713,0,0,0.050952724,0.266034354
8260,12/11/2016 3:00,0.156559811,0.445472371,0.513030432,0.674167581,0.816574496,0.798490029,0.392540815,0,0.192859793,0,0,0.049967813,0.23115183
8261,12/11/2016 4:00,0.190294063,0.431586453,0.493285669,0.749725576,0.810143912,0.802989503,0.366932486,0,0.251840712,0,0,0.045929677,0.210845268
8262,12/11/2016 5:00,0.245332394,0.433244207,0.507510789,0.618368094,0.803847239,0.798523263,0.383420423,0,0.269818175,0,0,0.05942296,0.175299073
8263,12/11/2016 6:00,0.257578045,0.461087344,0.537794736,0.557080132,0.797081877,0.787205026,0.424562601,0,0.259808996,0,0,0.065595083,0.145226528
8264,12/11/2016 7:00,0.264053143,0.449607843,0.518438941,0.533479693,0.785186578,0.779648535,0.453662975,0,0.257231022,0,0,0.047997991,0.145696902
8265,12/11/2016 8:00,0.274654857,0.413404635,0.509640853,0.490486645,0.743954767,0.779711069,0.459600036,0,0.254184325,0,0,0.046061025,0.149165497
8266,12/11/2016 9:00,0.288863167,0.386131907,0.538776417,0.514452982,0.71159813,0.762719064,0.453771513,0,0.254047614,0,0,0.047604026,0.144850697
8267,12/11/2016 10:00,0.25445792,0.331746881,0.53281224,0.553969996,0.686079509,0.754958647,0.414508267,0,0.276184989,0,0,0.055844463,0.162089769
8268,12/11/2016 11:00,0.258165165,0.270891266,0.5518902,0.560556165,0.722432111,0.75715545,0.332298003,0,0.301115169,0,0,0.049836505,0.163506506
8269,12/11/2016 12:00,0.272876722,0.270356506,0.550297283,0.648737651,0.739121856,0.747153721,0.234891853,0,0.310518915,0,0,0.059685616,0.156158851
8270,12/11/2016 13:00,0.282555818,0.271069519,0.532460316,0.68075375,0.74911177,0.718432396,0.204988171,0,0.353748804,0,0,0.057847102,0.12179912
8271,12/11/2016 14:00,0.29597571,0.227023173,0.511659783,0.693743139,0.763171728,0.716608861,0.189016274,0,0.320821046,0,0,0.05410444,0.077550782
8272,12/11/2016 15:00,0.327998926,0.216114082,0.496675249,0.710208562,0.773575485,0.690636109,0.1590515,0,0.335624866,0,0,0.053611984,0.073311804
8273,12/11/2016 16:00,0.314209988,0.228484848,0.496286281,0.733260154,0.790322213,0.659066686,0.124788125,0,0.278889909,0,0,0.052200292,0.078916035
8274,12/11/2016 17:00,0.329173167,0.259108734,0.385152531,0.686425174,0.787952413,0.668384354,0.104303151,0,0.292668398,0,0,0.040840996,0.100165684
8275,12/11/2016 18:00,0.376679583,0.349108734,0.275630221,0.758873033,0.798495067,0.683523347,0.123321245,0,0.290246665,0,0,0.056041445,0.090683329
8276,12/11/2016 19:00,0.426467381,0.43315508,0.248532108,0.792169777,0.81467196,0.703275023,0.214407529,0,0.293391012,0,0,0.078333255,0.070214359
8277,12/11/2016 20:00,0.47925788,0.408110517,0.254014707,0.774057812,0.851917066,0.665546177,0.3271558,0,0.274290569,0,0,0.086418902,0.042785734
8278,12/11/2016 21:00,0.511130123,0.37855615,0.266739521,0.698682766,0.82782873,0.571946495,0.375595981,0,0.305489913,0,0,0.102266596,0.031142001
8279,12/11/2016 22:00,0.596212236,0.37026738,0.288299468,0.653311379,0.69070158,0.488919423,0.412310222,0,0.301964729,0,0,0.132437734,0.031687728
8280,12/11/2016 23:00,0.621441632,0.350606061,0.285798959,0.709659715,0.6034371,0.376737895,0.493040607,0,0.272513329,0,0,0.20676567,0.03738463
8281,12/12/2016 0:00,0.567460118,0.36459893,0.311767212,0.604646908,0.638083048,0.370370583,0.561082514,0,0.286155108,0,0,0.261723713,0.03547833
8282,12/12/2016 1:00,0.618019559,0.387522282,0.340347108,0.373582144,0.66138145,0.435497993,0.600767561,0,0.276272875,0,0,0.289334082,0.029876439
8283,12/12/2016 2:00,0.625886971,0.387094474,0.357165348,0.236004391,0.590885067,0.481358322,0.610215515,0,0.316280296,0,0,0.31798562,0.029460826
8284,12/12/2016 3:00,0.566487176,0.428948307,0.385578544,0.217343578,0.533427214,0.502298854,0.59664119,0,0.374196824,0,0,0.346951385,0.036527193
8285,12/12/2016 4:00,0.597352926,0.42600713,0.441219508,0.206183681,0.466983067,0.473079311,0.568496204,0,0.433294924,0,0,0.357916716,0.048518206
8286,12/12/2016 5:00,0.532870347,0.38684492,0.531256367,0.219721917,0.377271147,0.475336241,0.510494983,0,0.460422241,0,0,0.372009889,0.057248432
8287,12/12/2016 6:00,0.44522168,0.346809269,0.603511826,0.24899378,0.331341761,0.417806513,0.459293272,0,0.461418276,0,0,0.380799472,0.087642984
8288,12/12/2016 7:00,0.369835439,0.354581105,0.615477227,0.300768386,0.326718977,0.398901281,0.407047782,0,0.458557116,0,0,0.394489737,0.149986427
8289,12/12/2016 8:00,0.259473605,0.37459893,0.624979162,0.244054153,0.324043604,0.363520143,0.373098971,0,0.46865418,0,0,0.39179766,0.219013386
8290,12/12/2016 9:00,0.193447738,0.402762923,0.598010706,0.255762898,0.339713345,0.334122185,0.34680822,0,0.496806828,0,0,0.35532313,0.259426191
8291,12/12/2016 10:00,0.163856877,0.393137255,0.572079498,0.289974387,0.369626815,0.281182152,0.322994333,0,0.503759545,0,0,0.343504196,0.284959749
8292,12/12/2016 11:00,0.172747555,0.366951872,0.565837485,0.297292353,0.387890729,0.222742081,0.299285083,0,0.503378708,0,0,0.342190955,0.303197604
8293,12/12/2016 12:00,0.163907201,0.363190731,0.519791069,0.292718624,0.406426025,0.193819472,0.320223054,0,0.456984942,0,0,0.343307213,0.319724796
8294,12/12/2016 13:00,0.239226343,0.354581105,0.470910741,0.274789608,0.446341519,0.176688937,0.324301981,0,0.442786555,0,0,0.30734858,0.315760086
8295,12/12/2016 14:00,0.258299364,0.359001783,0.435977699,0.282107574,0.427361039,0.150835279,0.30706988,0,0.349520536,0,0,0.286116692,0.314755687
8296,12/12/2016 15:00,0.14927952,0.299839572,0.391727945,0.272777168,0.383235892,0.086550204,0.269447694,0,0.316612308,0,0,0.33326112,0.288071235
8297,12/12/2016 16:00,0.091708184,0.224741533,0.36122173,0.321807538,0.327026688,0.072865029,0.235905085,0,0.292648868,0,0,0.371738289,0.251223439
8298,12/12/2016 17:00,0.078170869,0.261532977,0.366352405,0.28942554,0.332720049,0.079960675,0.239156658,0,0.274856942,0,0,0.365566206,0.207237667
8299,12/12/2016 18:00,0.069783436,0.265686275,0.35572061,0.305342115,0.358294228,0.08008421,0.254118572,0,0.268099525,0,0,0.389860655,0.185324347
8300,12/12/2016 19:00,0.07682888,0.274688057,0.360425272,0.290340285,0.345967992,0.07760176,0.267309442,0,0.227838213,0,0,0.396492416,0.14496677
8301,12/12/2016 20:00,0.074128126,0.286720143,0.48456167,0.308818149,0.331172948,0.08455994,0.303752665,0,0.215641662,0,0,0.456046685,0.093784049
8302,12/12/2016 21:00,0.047422542,0.282816399,0.563022097,0.398829126,0.306043951,0.103757483,0.317957417,0,0.180467941,0,0,0.4620875,0.096184124
8303,12/12/2016 22:00,0.041366816,0.313458111,0.602400489,0.519758507,0.301575735,0.114867302,0.3202588,0,0.189949808,0,0,0.478141551,0.103656744
8304,12/12/2016 23:00,0.03776022,0.265080214,0.632832614,0.581961215,0.311843444,0.10800947,0.311879322,0,0.20786868,0,0,0.506703975,0.096773846
8305,12/13/2016 0:00,0.034388472,0.249964349,0.638500435,0.677094768,0.376578086,0.189723021,0.379283003,0,0.203318165,0,0,0.537367529,0.122733783
8306,12/13/2016 1:00,0.017445859,0.245918004,0.632147289,0.650933041,0.406113329,0.28184161,0.438039437,0,0.210524774,0,0,0.529947879,0.144322756
8307,12/13/2016 2:00,0.012916646,0.259180036,0.622071163,0.613977314,0.375192675,0.398639254,0.461077965,0,0.201101498,0,0,0.444523224,0.153469531
8308,12/13/2016 3:00,0.009561673,0.279821747,0.518012929,0.488840102,0.324035056,0.443424375,0.517640904,0,0.189344374,0,0,0.427845408,0.15336984
8309,12/13/2016 4:00,0.016556791,0.280106952,0.469669748,0.311379437,0.343014112,0.412389634,0.556678625,0,0.197449368,0,0,0.379059489,0.208063746
8310,12/13/2016 5:00,0.029087615,0.255026738,0.462538665,0.425905598,0.388153565,0.389347833,0.608194899,0,0.196482628,0,0,0.343438522,0.237737059
8311,12/13/2016 6:00,0.032710986,0.166488414,0.402693141,0.433406513,0.401068867,0.407645484,0.59930653,0,0.14695428,0,0,0.263956191,0.25878639
8312,12/13/2016 7:00,0.031989667,0.150677362,0.370001297,0.305159166,0.440016354,0.431082396,0.604710654,0,0.137521239,0,0,0.175281369,0.311209866
8313,12/13/2016 8:00,0.03589821,0.141354724,0.35370168,0.479692645,0.507390756,0.408478393,0.575137134,0,0.166259789,0,0,0.142779301,0.347014883
8314,12/13/2016 9:00,0.035579488,0.164367201,0.359406546,0.530552506,0.604239143,0.372683325,0.538592523,0,0.126320723,0,0,0.130336564,0.346391931
8315,12/13/2016 10:00,0.027678526,0.191889483,0.377095334,0.442188072,0.671954732,0.342159456,0.51801916,0,0.091557135,0,0,0.119715952,0.296303941
8316,12/13/2016 11:00,0.028534045,0.154010695,0.340958343,0.330223198,0.721813128,0.369264666,0.530868819,0,0.088197957,0,0,0.127742978,0.274421511
8317,12/13/2016 12:00,0.031067049,0.166131907,0.287410398,0.320526894,0.758521877,0.376666818,0.531126839,0,0.092670351,0,0,0.10676437,0.272337826
8318,12/13/2016 13:00,0.040410649,0.236916221,0.288410602,0.321807538,0.735573923,0.410561725,0.502627645,0,0.116272484,0,0,0.129450144,0.234726669
8319,12/13/2016 14:00,0.029238589,0.222994652,0.351108559,0.302780827,0.698452756,0.443505934,0.511583606,0,0.140206629,0,0,0.159358626,0.194542263
8320,12/13/2016 15:00,0.021287303,0.185846702,0.313211951,0.257043542,0.685973377,0.410747625,0.472888395,0,0.184784095,0,0,0.182124138,0.174782833
8321,12/13/2016 16:00,0.01976079,0.180677362,0.232362148,0.22978412,0.610385522,0.393300704,0.445195757,0,0.182381892,0,0,0.212543829,0.14407891
8322,12/13/2016 17:00,0.017060037,0.208823529,0.253088592,0.172703988,0.52179119,0.335613496,0.416699163,0,0.186942171,0,0,0.187165938,0.096738744
8323,12/13/2016 18:00,0.013017295,0.236114082,0.300876104,0.088913282,0.409456834,0.292703493,0.387092497,0,0.134396422,0,0,0.180238742,0.037119723
8324,12/13/2016 19:00,0.015768373,0.232655971,0.335809146,0.092572265,0.321556988,0.191985617,0.348914626,0,0.141280784,0,0,0.217928023,0.011141533
8325,12/13/2016 20:00,0.00993072,0.300374332,0.386819537,0.133186974,0.287340553,0.131526261,0.366239016,0,0.137003691,0,0,0.234540165,0.02039502
8326,12/13/2016 21:00,0.013637965,0.332638146,0.461371761,0.223197951,0.256384997,0.113840734,0.408922165,0,0.139962502,0,0,0.237494898,0.045188617
8327,12/13/2016 22:00,0.022880915,0.37057041,0.443608883,0.257775338,0.247265506,0.126102086,0.445044325,0,0.139073882,0,0,0.243732695,0.086774314
8328,12/13/2016 23:00,0.025799742,0.371087344,0.437014947,0.241492865,0.290921964,0.10951306,0.495155462,0,0.169843564,0,0,0.246260607,0.116238416
8329,12/14/2016 0:00,0.027460453,0.261568627,0.412843357,0.198865715,0.361018038,0.160408486,0.581759866,0,0.150821241,0,0,0.288677461,0.134660676
8330,12/14/2016 1:00,0.048814856,0.240160428,0.457611736,0.253567508,0.373503116,0.223120736,0.654596267,0,0.152774252,0,0,0.360510302,0.145963681
8331,12/14/2016 2:00,0.048294835,0.235383244,0.470873696,0.240029272,0.373659108,0.278999646,0.688392996,0,0.16359393,0,0,0.363268053,0.158609005
8332,12/14/2016 3:00,0.054233137,0.258663102,0.46435385,0.288327845,0.39240097,0.278023113,0.702791426,0,0.126340254,0,0,0.366551117,0.15472386
8333,12/14/2016 4:00,0.05320987,0.244848485,0.40817574,0.219904866,0.374831543,0.258463532,0.702296184,0,0.167705017,0,0,0.357522751,0.184862866
8334,12/14/2016 5:00,0.057470686,0.211960784,0.413417548,0.173984632,0.354004086,0.23081837,0.717604508,0,0.175292463,0,0,0.352347477,0.204734157
8335,12/14/2016 6:00,0.066596212,0.176256684,0.404730593,0.208744969,0.326772399,0.210364695,0.724340327,0,0.179598852,0,0,0.363694875,0.189516054
8336,12/14/2016 7:00,0.074916545,0.169643494,0.387782696,0.254848152,0.322741532,0.179365272,0.715229033,0,0.185711775,0,0,0.395671631,0.147638304
8337,12/14/2016 8:00,0.088319662,0.161907308,0.384726518,0.310281742,0.341021828,0.152955617,0.706446602,0,0.192019999,0,0,0.394391246,0.140019657
8338,12/14/2016 9:00,0.091859158,0.163368984,0.383392913,0.334613977,0.353613749,0.149520019,0.690673582,0,0.221608109,0,0,0.375021353,0.134277357
8339,12/14/2016 10:00,0.093788268,0.15030303,0.393543129,0.347786315,0.376231911,0.137429043,0.687550044,0,0.220221471,0,0,0.301711106,0.14718478
8340,12/14/2016 11:00,0.105513898,0.166185383,0.408305396,0.298938895,0.358062021,0.116993137,0.700794858,0,0.232086011,0,0,0.303122838,0.15267247
8341,12/14/2016 12:00,0.147451059,0.192745098,0.451277112,0.296011709,0.312919007,0.146424483,0.726671606,0,0.263256059,0,0,0.306373045,0.16677291
8342,12/14/2016 13:00,0.152148021,0.163493761,0.427513012,0.330223198,0.305499047,0.142668991,0.74017379,0,0.247973752,0,0,0.236345861,0.148903866
8343,12/14/2016 14:00,0.156375287,0.107664884,0.404508326,0.328210757,0.330467777,0.105687106,0.74586453,0,0.266449231,0,0,0.263726392,0.159746326
8344,12/14/2016 15:00,0.183030547,0.09402852,0.337846598,0.23838273,0.344921633,0.05700455,0.747382754,0,0.256527938,0,0,0.378402868,0.151935318
8345,12/14/2016 16:00,0.174576015,0.080338681,0.262886884,0.175082327,0.443443197,0.020903265,0.754883534,0,0.265902389,0,0,0.406111689,0.171456052
8346,12/14/2016 17:00,0.245315619,0.082673797,0.229972772,0.111964874,0.587347819,0.032219571,0.788512583,0,0.302902174,0,0,0.423380491,0.175029486
8347,12/14/2016 18:00,0.280073138,0.089821747,0.176628572,0.126234907,0.680921081,0.077005636,0.823202958,0,0.304210691,0,0,0.410904936,0.136091454
8348,12/14/2016 19:00,0.324325231,0.099322638,0.150123173,0.201427003,0.732894276,0.117161789,0.831645479,0,0.357254458,0,0,0.397247488,0.16870542
8349,12/14/2016 20:00,0.309395602,0.114402852,0.13926911,0.219356019,0.749851131,0.128178034,0.846728929,0,0.399654317,0,0,0.428961628,0.160210615
8350,12/14/2016 21:00,0.292436214,0.127379679,0.147252218,0.277716795,0.747281176,0.161409461,0.852290334,0,0.425287581,0,0,0.405258126,0.133344098
8351,12/14/2016 22:00,0.275946522,0.14516934,0.1572913,0.331320893,0.677258468,0.203643389,0.834776166,0,0.447034353,0,0,0.424792184,0.143988112
8352,12/14/2016 23:00,0.242983913,0.144652406,0.192631832,0.498353458,0.58122637,0.241224971,0.805014168,0,0.448958069,0,0,0.414155143,0.130761022
8353,12/15/2016 0:00,0.207102478,0.136060606,0.223138047,0.510245152,0.513387553,0.322662527,0.7478416,0,0.47505029,0,0,0.371377182,0.147994477
8354,12/15/2016 1:00,0.146008421,0.151550802,0.259015725,0.464507867,0.488827679,0.416675611,0.751706702,0,0.489561159,0,0,0.401055825,0.140711411
8355,12/15/2016 2:00,0.117138879,0.152032086,0.306136435,0.537321625,0.458036663,0.438476974,0.72853754,0,0.493906607,0,0,0.400235079,0.12347936
8356,12/15/2016 3:00,0.091490111,0.141336898,0.347274445,0.58946213,0.398850786,0.422708233,0.746014662,0,0.531951253,0,0,0.372821692,0.121606758
8357,12/15/2016 4:00,0.078791539,0.17688057,0.423975254,0.562751555,0.346965915,0.354352263,0.731733869,0,0.575620569,0,0,0.298822046,0.124477675
8358,12/15/2016 5:00,0.092345629,0.171675579,0.474263276,0.526161727,0.312580667,0.306535961,0.709682577,0,0.557965354,0,0,0.328073908,0.131381166
8359,12/15/2016 6:00,0.128864509,0.17026738,0.502639427,0.472923527,0.291346491,0.311292736,0.660890137,0,0.531072398,0,0,0.302860182,0.149418703
8360,12/15/2016 7:00,0.147048463,0.161354724,0.517086814,0.435053055,0.28657555,0.318848141,0.616369651,0,0.530037303,0,0,0.331521097,0.144656464
8361,12/15/2016 8:00,0.142686998,0.171105169,0.559743651,0.359860959,0.304603694,0.315231956,0.565167941,0,0.521072984,0,0,0.38214553,0.121158851
8362,12/15/2016 9:00,0.139415899,0.179322638,0.662597937,0.347603366,0.317085923,0.268283706,0.514646051,0,0.488291702,0,0,0.415107237,0.117759056
8363,12/15/2016 10:00,0.128495462,0.211051693,0.686287948,0.4043176,0.32079982,0.225260333,0.456041049,0,0.46857606,0,0,0.434969586,0.128132079
8364,12/15/2016 11:00,0.126465704,0.250766488,0.678619719,0.411452616,0.372158306,0.220016628,0.385195367,0,0.441155792,0,0,0.432310326,0.141873069
8365,12/15/2016 12:00,0.123848825,0.295935829,0.684676508,0.386754482,0.410874297,0.184974906,0.330329382,0,0.418989122,0,0,0.467832801,0.152350463
8366,12/15/2016 13:00,0.114807173,0.311105169,0.663301784,0.381266008,0.460719872,0.193140021,0.288381298,0,0.400992129,0,0,0.514287791,0.163338014
8367,12/15/2016 14:00,0.094845084,0.361247772,0.656059568,0.345590926,0.468906972,0.185104203,0.253774762,0,0.390104095,0,0,0.495082023,0.19879809
8368,12/15/2016 15:00,0.080854847,0.351568627,0.692474393,0.340834248,0.45440183,0.205489838,0.209553242,0,0.33737281,0,0,0.478694953,0.22412899
8369,12/15/2016 16:00,0.064432255,0.278003565,0.694252533,0.381997805,0.541506045,0.215446766,0.166144777,0,0.292512157,0,0,0.467635819,0.231993822
8370,12/15/2016 17:00,0.0433127,0.349019608,0.655892867,0.396816685,0.600867858,0.243872462,0.176891931,0,0.270482198,0,0,0.472297719,0.265717027
8371,12/15/2016 18:00,0.029020516,0.289625668,0.634184741,0.44474936,0.640922961,0.240389874,0.17853754,0,0.290549382,0,0,0.458508963,0.29873631
8372,12/15/2016 19:00,0.016774865,0.274064171,0.616940488,0.446395902,0.675540417,0.261871827,0.158653746,0,0.297795051,0,0,0.494819367,0.352434709
8373,12/15/2016 20:00,0.00989717,0.270748663,0.602289355,0.513721186,0.713407355,0.283912904,0.144280663,0,0.25516083,0,0,0.487662333,0.354770196
8374,12/15/2016 21:00,0.000167749,0.254973262,0.58235937,0.492316136,0.742916243,0.301855665,0.160158972,0,0.218366111,0,0,0.553454399,0.347001779
8375,12/15/2016 22:00,0,0.179001783,0.570653281,0.51061105,0.759546155,0.338916422,0.203726668,0,0.206237916,0,0,0.587335343,0.334437892
8376,12/15/2016 23:00,0.000167749,0.21311943,0.583489229,0.506220271,0.78380188,0.353652848,0.235834893,0,0.20060348,0,0,0.57006658,0.281480857
8377,12/16/2016 0:00,0.001174241,0.206470588,0.603511826,0.487010611,0.813454651,0.420293675,0.265151042,0,0.188436224,0,0,0.532672773,0.279448189
8378,12/16/2016 1:00,0.002683978,0.285490196,0.619181685,0.440724479,0.817986261,0.511213543,0.287782717,0,0.175526825,0,0,0.495804278,0.290849949
8379,12/16/2016 2:00,0.003858219,0.352459893,0.632388079,0.470911087,0.810380393,0.630030517,0.304060729,0,0.172138351,0,0,0.44501568,0.336286156
8380,12/16/2016 3:00,0.011910154,0.383547237,0.640352664,0.502378339,0.802550865,0.694711583,0.313661415,0,0.164941507,0,0,0.372591892,0.357134232
8381,12/16/2016 4:00,0.016271619,0.400588235,0.601270629,0.453347969,0.840278193,0.708116469,0.313479436,0,0.163144738,0,0,0.33536225,0.320383787
8382,12/16/2016 5:00,0.015768373,0.490374332,0.58058123,0.500182949,0.863140672,0.715848527,0.310526179,0,0.154463606,0,0,0.325499074,0.31884349
8383,12/16/2016 6:00,0.012748897,0.483297683,0.494545185,0.471825832,0.866031871,0.714785972,0.311394478,0,0.145313751,0,0,0.273115865,0.302683235
8384,12/16/2016 7:00,0.004696962,0.536648841,0.446127915,0.486278814,0.834811342,0.732922619,0.339650601,0,0.122317052,0,0,0.215104598,0.300789572
8385,12/16/2016 8:00,0.007548689,0.494795009,0.430069088,0.496706915,0.820883158,0.758388696,0.376994619,0,0.119045759,0,0,0.162280542,0.298904334
8386,12/16/2016 9:00,0.005703454,0.486987522,0.391190798,0.567691182,0.822438807,0.768810843,0.400374357,0,0.142696717,0,0,0.133619627,0.307597117
8387,12/16/2016 10:00,0.0124134,0.456827094,0.411713497,0.626417856,0.82221301,0.768601221,0.37637524,0,0.162988497,0,0,0.11231269,0.313759244
8388,12/16/2016 11:00,0.027343029,0.457950089,0.485358129,0.628979144,0.819217104,0.767314835,0.345436229,0,0.195720954,0,0,0.11385573,0.321303005
8389,12/16/2016 12:00,0.023820308,0.450106952,0.513641668,0.645078668,0.804292422,0.759301815,0.320954869,0,0.17462844,0,0,0.130566403,0.31444304
